Sentence,Label
"저는 경영학적인 부분에서는 부족하다고 판단하여 저에게 좀 더 강점이 되는 분석 부분에 저의 강점을 살려 최종적으로 도출할 결과와 그래프를 생성하는데 큰 역할을 수행하여 성공적으로 프로젝트를 마칠 수 있었습니다.",성공경험
"고등학생 때 몸이 불편한 아이들이 있는 곳에 찾아가 돕는 봉사활동을 한 경험이 있습니다.",성공경험
"아이들이 밥을 먹을 수 있도록 돕고 청소하면서 많은 사람의 도움이 필요함을 느꼈습니다.",성공경험
"그래서 봉사 이후 지속적인 도움을 주기 위해 후원 약속을 맺었습니다.",성공경험
"소상공인 관련 공공기관에서 인턴을 하며 코로나19로 인해 소상공인분들이 경제적인 어려움을 겪어 심적으로 지친 시기 현장을 직접 두 발로 뛰며 소상공인분들의 고충을 듣고 파악하여 해결방안을 제시하며 의사소통 능력과 민원 응대 능력을 길렀습니다.",성공경험
"기존 가맹점임에도 불구하고 애플리케이션 사용에 있어 어려움을 호소하며 가맹 해지를 원하는 분들도 계셨는데 이를 해결하고자 팀원들과 함께 보고 따라 하기 쉬운 애플리케이션의 조작법이 담긴 소책자를 제작해 휴대전화에 저장해 들고 다니며 이해하기 쉽게 설명을 도와드렸고 어려움을 겪던 기존 가맹점주분들뿐만 아니라 궁금함에 구경하던 옆 가게 상인분들까지도 상품권 신규 가맹을 유치하였습니다.",성공경험
"경제적으로 어려운 시기에 전통시장의 활성화를 위해 좀 더 많은 고객을 유치하고자 마스크 위로 눈을 맞춰가며 힘든 마음에 공감하며 소상공인분들을 응대하였고 기존의 문제점 해결뿐만 아니라 33곳의 신규 가맹을 유치할 수 있었습니다.",성공경험
"저는 출판사에서 6개월간 책 출판, 편집에 관한 업무처리, 고객 응대 업무를 한 적이 있습니다. 고객의 요청사항에 대해 답변하고 불편함을 해소하고자 노력했던 경험을 바탕으로 고객 응대를 잘할 수 있습니다.",성공경험
"학습이 더딘 학생의 문제점을 찾아 해결해 성적 향상을 끌어낸 경험이 있습니다.",성공경험
"수고스러운 업무처리 방식에 다른 조교 선생님들은 기존의 방식을 고수하길 원했지만 저는 학생들이 패배감을 얻고 영혼 없이 공부하는 모습이 안타까워 선생님들을 설득하였습니다.",성공경험
"학년별 공통 시험지에서 50% 이상 틀리는 학생에게는 자체 시험지를 제작해 다시 시험을 보게 해 80% 이상의 정답률을 보이면 따로 제작해 주기로 하였습니다.",성공경험
"그 결과 다음 학교 시험에서 성적 향상을 이루어냈습니다.",성공경험
"제가 하는 일이 단순 아르바이트가 아닌 보조 선생님으로서 성과를 거두었고 다른 학생들까지 찾아와 학습법을 묻기도 하고 수준별 시험지를 요청하기도 하였습니다.",성공경험
"대학교에 입학해 2년 동안 학생회 활동하였습니다.",성공경험
"학과의 학생들은 무관심하였지만, 부과 대표를 맡고 있던 저는 학과의 중요한 행사 및 학생회비 사용과 직접적으로 연결되는 일을 맡는 인물들을 선정하는 일은 신뢰와 책임감이 따르는 막중한 업무라고 생각해 학생들의 명단을 작성해 임원들에게 분담해 수업이 끝날 때를 기다려 투표를 독려하였습니다.",성공경험
"막무가내로 유도하는 것이 아닌 왜 투표에 참여해야 하는지 앞으로 학생회가 맡아서 할 일에 대해 설명하였고, 방관적인 태도는 발전을 끌어낼 수 없다며 권리를 행사해야 하는 이유에 대해 이해하기 쉽게 설명하였습니다.",성공경험
"많은 학생이 와서 투표에 참여해 주었고 선거를 성공적으로 마칠 수 있었습니다.",성공경험
"학교 활동에 소극적인 친구들도 만나보며 이야기하다 보니 어느새 친해졌고 학교 행사에 잘 참여하지 않던 학생들이 적극적인 태도로 참여하기 시작했습니다.",성공경험
"정해진 양식이나 분량은 없었고, 대략적인 과정만 언급하면 되는 보고서였는데, 참고 논문을 읽을수록 흥미를 느끼고 궁금한 부분이 생겨 자꾸만 새로운 참고문헌을 찾아보게 되었습니다.",성공경험
"결국, 기본 실험 과정에 다양한 실험 기법과 시약의 종류 등을 덧붙인 보고서는 50쪽에 육박하는 많은 양이 되어있었습니다.",성공경험
"이렇게 완성한 예비보고서는 작성하기 위해 공부하는 중에도 즐거움을 줬고, 조원들과 함께 실험을 수행할 때에도 도움이 되었습니다.",성공경험
"학생회 활동을 통해 먼저 다가가는 태도를 배웠습니다.",성공경험
"어색해도 먼저 동생들을 챙기기 시작하자 후배들도 저를 잘 따라주었고, 임기가 끝날 때쯤에는 어느새 가장 사교적인 부원이 되어있었습니다.",성공경험
"이 경험을 통해 주변 사람들에게 스스럼없이 다가갈 수 있게 되었고, 훗날 참여한 초등학교 교육 봉사에서도 아이들과 큰 어려움 없이 소통할 수 있었습니다.",성공경험
"후성유전학 연구실에서 학부연구생으로 실험에 참여했습니다. DNA를 잘라 PCR을 수행하고 vector를 이용한 재조합 세포를 키우는 등 실험기술을 배웠는데, 결과는 종종 실패였습니다.",성공경험
"실패의 원인을 알아내기 위해, 과정과 결과를 더 자세히 기록하고 분석했습니다.",성공경험
"이 기록을 실험실 선배님과 공유하고 조언을 얻어 온도와 용액 처리 등의 문제점을 파악하고, 개선방안을 마련했습니다.",성공경험
"같은 실험을 개선하여 반복하면서 실패는 줄어들고 안정된 실험값을 얻을 수 있었습니다.",성공경험
"5층 높이의 건물에서 3개의 달걀을 던져 안전하게 착륙시키는 구조물을 만드는 설계실험을 했습니다.",성공경험
"구조물의 밑부분에 빨대와 고무줄을 이용하여 충격을 흡수할 장치를 만들었고 2차 실험에선 3개의 달걀 중 온전한 달걀 1개와 실금이 간 달걀 1개를 지켜 1차 실험보다 성공적인 결과를 낼 수 있었습니다.",성공경험
"그날 이후 차근차근 전공 공부에 매진하였고 기초가 부족한 만큼 시작은 더뎠으나 절대 포기하지 않았습니다.",성공경험
"공부하면 할수록 새로운 지식을 알아간다는 것에 흥미가 생겼고 재미를 느꼈습니다.",성공경험
"학업에 매진하고 첫 성적을 받았을 때 이전과 비교 시 총점이 0.6점 이상 오르는 결과를 얻었고, 할 수 있다는 기쁨과 함께 더 잘 받지 못한 아쉬움, 욕심이 생기게 되었습니다.",성공경험
"리더의 역할을 하면서 팀이라는 조직에 대한 공동체 의식과 책임감을 크게 느낄 수 있었고 일원으로써 해줘야 하는 것들이 무엇인지 알게 되었습니다.",성공경험
"이에 삼성전기는 자동차 파워트레인과 제동장치에 들어가는 MLCC를 개발하고 부산에 원료 개발과 생산 설비를 전용으로 하는 공장을 가동하여 자체 개발을 통해 고객들에게 제품에 대한 안정성과 신뢰성을 제공하였습니다.",성공경험
"벤처상품을 기획 후 발표하는 설계수업을 수강한 적이 있습니다.",성공경험
"소통을 통해 저의 상황을 설명하고 설득을 통하여 원하는 정보를 얻을 수 있었습니다.",성공경험
"그 결과 프로젝트를 성공적으로 끌낼 수 있었습니다.",성공경험
"이후 시험에서 가장 우수한 성적을 받았고 다른 학우에 비해 한 번 더 공부한 만큼 기본 지식에 있어 확실하게 정리를 하는 시간을 가졌습니다.",성공경험
"분석 목적에 따른 사용장비의 종류를 배웠고 임의의 재료를 정하고 원하는 분석 기법을 정한 후 결과를 해석하는 설계시험을 보아 우수한 성적을 받았습니다.",성공경험
"동종업계 경력이 없었기 때문에 평소 장점인 뛰어난 열정으로 다방면으로 노력했으며 최단기간 정규직 전환이라는 결과를 얻을 수 있었습니다.",성공경험
"그 결과, 지점에서 가장 많은 보증부 대출을 취급했으며 근무 동안 대출실행 고객들의 연체율 0%의 결과로 인정받았고, 연차에 비해 빠르게 보증부 대출 대위변제 담당자가 될 수 있었습니다.",성공경험
"그 결과 자산 대비 순수신용대출 실행 비율은 10%가량 증가하였고, 고객을 점포에 방문하게 해야 하는 기존의 관행을 깨고 새로운 시각과 발상으로 가치판단을 하여 긍정적인 외부효과를 창출하는 과정을 주도할 수 있었습니다.",성공경험
"대학생 봉사동아리 운영진의 직책을 맡은 후 단체 SNS 계정이 해킹당한 어려움을 극복하기 위해, 전국 10개 학교에 직접 전단을 게시하고 업로드하여 봉사시간으로 적립하는 아이디어를 제안하고 성공적으로 실행했습니다.",성공경험
"최근 인천신용보증재단에서 신용보증 업무를 담당하며 소상공인들에게 원활한 자금공급을 지원하여 고객들이 어려움을 극복할 수 있도록 도왔습니다.",성공경험
"체계적인 계획과 꾸준함으로 저는 교수님 추천 교내외 활동 우수자로 선발되어 장학금을 총 3회 받을 수 있었습니다.",성공경험
"1단계 스스로 이해하여 학습. 매주 2시간씩 전공 복습 시간을 만들고 학습 자료들을 토대로 챕터마다 1장의 요약본을 만들어 개념 정리를 하였습니다.",성공경험
"2단계 멘티에게 설명하며 학습. 직접 만든 문제들을 토대로 멘토링을 진행하였습니다.",성공경험
"운동을 하며 정상에 오르기 위해 계속해서 길을 찾고 반드시 도달해야겠다는 목표로 향해 가는 추진력을 얻었습니다.",성공경험
"또한, 더 높은 곳으로 가기 위해 헬스와 마라톤을 병행하며 체력과 꾸준함도 얻을 수 있게 되었습니다.",성공경험
"최근 스마트 팩토리가 생산 라인에서 필수적인 요소로 자리 잡고 이에 따른 공장 자동화가 점진적으로 이루어지고 있습니다.",성공경험
"자동제어를 하며 Trouble shooting에 대한 분석으로 Smart Factory 역량을 키웠습니다.",성공경험
"학부 시절 12개의 설계 프로젝트를 진행하며 각 오류와 에러에 대처하며 쌓은 문제해결능력도 갖추고 있습니다.",성공경험
"33번의 공정 실습에서 공정을 최적화하여 문제해결능력을 키웠습니다.",성공경험
"샘플의 표면을 확인하는 과정에서 패턴의 선명도가 떨어지는 문제를 발견하였습니다.",성공경험
"현상 시간을 5초까지 줄임으로써 문제를 해결하였습니다.",성공경험
"로봇의 시퀀스 회로를 구성하는 프로젝트에서 점등 램프와 회전 SOL이 작동하지 않는 문제를 해결하고 1등으로 수료하였습니다.",성공경험
"생산기술 직무는 공정이 항상 최적화되도록 장비 오류의 원인을 찾아내어 해결하는 문제해결능력이 필요합니다.",성공경험
"실습 경험에서 배운 문제해결력으로 실제 라인에서 생기는 변수를 줄여 UPH를 높이는 최고의 효율과 최적의 장치를 만드는 엔지니어가 되겠습니다.",성공경험
